discharge
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
2011	01	16	21	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	16	22	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	16	23	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	00	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	01	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	02	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	03	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	04	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	05	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	06	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	07	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	08	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	09	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	10	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	11	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	12	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	13	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	14	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	15	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	16	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	17	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	18	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	19	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	20	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	21	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	22	-9999	2.785	-9999	-9999	-9999	-9999
2011	01	17	23	-9999	2.692	-9999	-9999	-9999	-9999
2011	01	18	00	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	01	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	02	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	03	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	04	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	05	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	06	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	07	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	08	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	09	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	10	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	11	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	12	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	13	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	14	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	15	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	16	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	17	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	18	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	19	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	20	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	21	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	22	-9999	2.6	-9999	-9999	-9999	-9999
2011	01	18	23	-9999	2.556	-9999	-9999	-9999	-9999
2011	01	19	00	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	01	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	02	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	03	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	04	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	05	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	06	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	07	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	08	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	09	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	10	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	11	-9999	2.467	-9999	-9999	-9999	-9999
2011	01	19	12	-9999	2.511	-9999	-9999	-9999	-9999
2011	01	19	13	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	14	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	15	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	16	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	17	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	18	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	19	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	20	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	21	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	22	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	19	23	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	20	00	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	20	01	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	20	02	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	20	03	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	20	04	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	20	05	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	20	06	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	20	07	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	20	08	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	20	09	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	20	10	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	20	11	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	20	12	-9999	2.423	-9999	-9999	-9999	-9999
2011	01	20	13	-9999	2.381	-9999	-9999	-9999	-9999
2011	01	20	14	-9999	2.254	-9999	-9999	-9999	-9999
2011	01	20	15	-9999	2.254	-9999	-9999	-9999	-9999
2011	01	20	16	-9999	2.254	-9999	-9999	-9999	-9999
2011	01	20	17	-9999	2.254	-9999	-9999	-9999	-9999
2011	01	20	18	-9999	2.254	-9999	-9999	-9999	-9999
2011	01	20	19	-9999	2.254	-9999	-9999	-9999	-9999
2011	01	20	20	-9999	2.254	-9999	-9999	-9999	-9999
2011	01	20	21	-9999	2.254	-9999	-9999	-9999	-9999
2011	01	20	22	-9999	2.254	-9999	-9999	-9999	-9999
2011	01	20	23	-9999	2.254	-9999	-9999	-9999	-9999
2011	01	21	00	-9999	2.254	-9999	-9999	-9999	-9999
2011	01	21	01	-9999	2.254	-9999	-9999	-9999	-9999
2011	01	21	02	-9999	2.254	-9999	-9999	-9999	-9999
2011	01	21	03	-9999	2.254	-9999	-9999	-9999	-9999
2011	01	21	04	-9999	2.254	-9999	-9999	-9999	-9999
2011	01	21	05	-9999	2.254	-9999	-9999	-9999	-9999
2011	01	21	06	-9999	2.254	-9999	-9999	-9999	-9999
2011	01	21	07	-9999	2.133	-9999	-9999	-9999	-9999
2011	01	21	08	-9999	2.092	-9999	-9999	-9999	-9999
2011	01	21	09	-9999	2.092	-9999	-9999	-9999	-9999
2011	01	21	10	-9999	2.092	-9999	-9999	-9999	-9999
2011	01	21	11	-9999	2.092	-9999	-9999	-9999	-9999
2011	01	21	12	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	21	13	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	21	14	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	21	15	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	21	16	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	21	17	-9999	1.902	-9999	-9999	-9999	-9999
2011	01	21	18	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	21	19	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	21	20	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	21	21	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	21	22	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	21	23	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	22	00	-9999	1.829	-9999	-9999	-9999	-9999
2011	01	22	01	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	22	02	-9999	1.829	-9999	-9999	-9999	-9999
2011	01	22	03	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	22	04	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	22	05	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	22	06	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	22	07	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	22	08	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	22	09	-9999	1.757	-9999	-9999	-9999	-9999
2011	01	22	10	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	22	11	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	22	12	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	22	13	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	22	14	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	22	15	-9999	1.688	-9999	-9999	-9999	-9999
2011	01	22	16	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	22	17	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	22	18	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	22	19	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	22	20	-9999	1.688	-9999	-9999	-9999	-9999
2011	01	22	21	-9999	1.902	-9999	-9999	-9999	-9999
2011	01	22	22	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	22	23	-9999	1.902	-9999	-9999	-9999	-9999
2011	01	23	00	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	23	01	-9999	1.757	-9999	-9999	-9999	-9999
2011	01	23	02	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	23	03	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	23	04	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	23	05	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	23	06	-9999	1.757	-9999	-9999	-9999	-9999
2011	01	23	07	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	23	08	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	23	09	-9999	1.723	-9999	-9999	-9999	-9999
2011	01	23	10	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	23	11	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	23	12	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	23	13	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	23	14	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	23	15	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	23	16	-9999	1.62	-9999	-9999	-9999	-9999
2011	01	23	17	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	23	18	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	23	19	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	23	20	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	23	21	-9999	1.62	-9999	-9999	-9999	-9999
2011	01	23	22	-9999	1.688	-9999	-9999	-9999	-9999
2011	01	23	23	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	24	00	-9999	1.723	-9999	-9999	-9999	-9999
2011	01	24	01	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	02	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	03	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	04	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	05	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	06	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	07	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	08	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	09	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	10	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	11	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	12	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	13	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	14	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	15	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	16	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	17	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	18	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	19	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	20	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	21	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	24	22	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	24	23	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	25	00	-9999	1.757	-9999	-9999	-9999	-9999
2011	01	25	01	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	25	02	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	25	03	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	25	04	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	25	05	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	25	06	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	25	07	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	25	08	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	25	09	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	25	10	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	25	11	-9999	1.587	-9999	-9999	-9999	-9999
2011	01	25	12	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	25	13	-9999	1.62	-9999	-9999	-9999	-9999
2011	01	25	14	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	25	15	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	25	16	-9999	1.587	-9999	-9999	-9999	-9999
2011	01	25	17	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	25	18	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	25	19	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	25	20	-9999	1.554	-9999	-9999	-9999	-9999
2011	01	25	21	-9999	1.688	-9999	-9999	-9999	-9999
2011	01	25	22	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	25	23	-9999	1.723	-9999	-9999	-9999	-9999
2011	01	26	00	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	26	01	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	26	02	-9999	1.62	-9999	-9999	-9999	-9999
2011	01	26	03	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	26	04	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	26	05	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	26	06	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	26	07	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	26	08	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	26	09	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	26	10	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	26	11	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	26	12	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	26	13	-9999	1.587	-9999	-9999	-9999	-9999
2011	01	26	14	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	26	15	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	26	16	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	26	17	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	26	18	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	26	19	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	26	20	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	26	21	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	26	22	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	26	23	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	27	00	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	27	01	-9999	1.587	-9999	-9999	-9999	-9999
2011	01	27	02	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	27	03	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	27	04	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	27	05	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	27	06	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	27	07	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	27	08	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	27	09	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	27	10	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	27	11	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	27	12	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	27	13	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	27	14	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	27	15	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	27	16	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	27	17	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	27	18	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	27	19	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	27	20	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	27	21	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	27	22	-9999	1.587	-9999	-9999	-9999	-9999
2011	01	27	23	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	28	00	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	28	01	-9999	1.62	-9999	-9999	-9999	-9999
2011	01	28	02	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	28	03	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	28	04	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	28	05	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	28	06	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	28	07	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	28	08	-9999	1.49	-9999	-9999	-9999	-9999
2011	01	28	09	-9999	1.396	-9999	-9999	-9999	-9999
2011	01	28	10	-9999	1.396	-9999	-9999	-9999	-9999
2011	01	28	11	-9999	1.458	-9999	-9999	-9999	-9999
2011	01	28	12	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	28	13	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	28	14	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	28	15	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	28	16	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	28	17	-9999	1.62	-9999	-9999	-9999	-9999
2011	01	28	18	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	28	19	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	28	20	-9999	1.688	-9999	-9999	-9999	-9999
2011	01	28	21	-9999	1.865	-9999	-9999	-9999	-9999
2011	01	28	22	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	28	23	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	29	00	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	29	01	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	29	02	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	29	03	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	29	04	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	29	05	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	29	06	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	29	07	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	29	08	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	29	09	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	29	10	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	29	11	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	29	12	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	29	13	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	29	14	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	29	15	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	29	16	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	29	17	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	29	18	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	29	19	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	29	20	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	29	21	-9999	1.902	-9999	-9999	-9999	-9999
2011	01	29	22	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	29	23	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	30	00	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	30	01	-9999	1.939	-9999	-9999	-9999	-9999
2011	01	30	02	-9999	1.865	-9999	-9999	-9999	-9999
2011	01	30	03	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	30	04	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	30	05	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	30	06	-9999	1.792	-9999	-9999	-9999	-9999
2011	01	30	07	-9999	1.688	-9999	-9999	-9999	-9999
2011	01	30	08	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	30	09	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	30	10	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	30	11	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	30	12	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	30	13	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	30	14	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	30	15	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	30	16	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	30	17	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	30	18	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	30	19	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	30	20	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	30	21	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	30	22	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	30	23	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	31	00	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	31	01	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	31	02	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	31	03	-9999	1.653	-9999	-9999	-9999	-9999
2011	01	31	04	-9999	1.62	-9999	-9999	-9999	-9999
2011	01	31	05	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	31	06	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	31	07	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	31	08	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	31	09	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	31	10	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	31	11	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	31	12	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	31	13	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	31	14	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	31	15	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	31	16	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	31	17	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	31	18	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	31	19	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	31	20	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	31	21	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	31	22	-9999	1.521	-9999	-9999	-9999	-9999
2011	01	31	23	-9999	1.521	-9999	-9999	-9999	-9999
2011	02	01	00	-9999	1.521	-9999	-9999	-9999	-9999
2011	02	01	01	-9999	1.521	-9999	-9999	-9999	-9999
2011	02	01	02	-9999	1.521	-9999	-9999	-9999	-9999
2011	02	01	03	-9999	1.521	-9999	-9999	-9999	-9999
2011	02	01	04	-9999	1.521	-9999	-9999	-9999	-9999
2011	02	01	05	-9999	1.521	-9999	-9999	-9999	-9999
2011	02	01	06	-9999	1.521	-9999	-9999	-9999	-9999
2011	02	01	07	-9999	1.521	-9999	-9999	-9999	-9999
2011	02	01	08	-9999	1.458	-9999	-9999	-9999	-9999
2011	02	01	09	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	01	10	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	01	11	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	01	12	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	01	13	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	01	14	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	01	15	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	01	16	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	01	17	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	01	18	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	01	19	-9999	1.458	-9999	-9999	-9999	-9999
2011	02	01	20	-9999	1.554	-9999	-9999	-9999	-9999
2011	02	01	21	-9999	1.521	-9999	-9999	-9999	-9999
2011	02	01	22	-9999	1.521	-9999	-9999	-9999	-9999
2011	02	01	23	-9999	1.521	-9999	-9999	-9999	-9999
2011	02	02	00	-9999	1.458	-9999	-9999	-9999	-9999
2011	02	02	01	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	02	02	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	02	03	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	02	04	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	02	05	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	02	06	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	02	07	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	02	08	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	02	09	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	02	10	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	02	11	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	02	12	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	02	13	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	02	14	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	02	15	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	02	16	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	02	17	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	02	18	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	02	19	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	02	20	-9999	1.49	-9999	-9999	-9999	-9999
2011	02	02	21	-9999	1.521	-9999	-9999	-9999	-9999
2011	02	02	22	-9999	1.521	-9999	-9999	-9999	-9999
2011	02	02	23	-9999	1.458	-9999	-9999	-9999	-9999
2011	02	03	00	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	03	01	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	03	02	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	03	03	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	03	04	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	03	05	-9999	1.396	-9999	-9999	-9999	-9999
2011	02	03	06	-9999	1.396	-9999	-9999	-9999	-9999
